id,eventID,eventDate,geodeticDatum,countryCode,locationID,eventRemarks,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2005-09-21T14:51:00UTC,Bar_Harbor_Town_Pier_22D_2005-09-21T14:51:00UTC,2005-09-21T14:51:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|2 cruise ships, boats on dock, one guy hosing boat off, lots of boat traffic",44.402771,-68.202588,0.5,2,5
MDIBL-habs_MDIBL_Dock_22G_2005-09-21T15:25:00UTC,MDIBL_Dock_22G_2005-09-21T15:25:00UTC,2005-09-21T15:24:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|windy",44.39152,-68.192764,0.5,2.5,5
MDIBL-habs_SWH_Beals_21A_2005-09-28T12:59:00UTC,SWH_Beals_21A_2005-09-28T12:59:00UTC,2005-09-28T12:58:59Z,EPSG:4326 WGS84,US,SWH_Beals_21A,"NA|big, stinky messy barge with crane goes by. Slight oil on water surface",44.2749688,-68.31374237,0.5,4.5,10
MDIBL-habs_MDIBL_Dock_22G_2005-09-28T13:25:00UTC,MDIBL_Dock_22G_2005-09-28T13:25:00UTC,2005-09-28T13:25:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|very calm",44.39152,-68.192764,0.5,3.2,5
MDIBL-habs_Bass_Harbor_21B_2005-09-29T17:05:00UTC,Bass_Harbor_21B_2005-09-29T17:05:00UTC,2005-09-29T17:05:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"DO2 tritrator slipped|sun temp:24, check thermometer, while fixing DO of one sample, there may have been one drops too many added, windy when adding drops for DO-may have blown",44.2347384,-68.34908401,0.5,3,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2005-10-05T12:45:00UTC,Bar_Harbor_Town_Pier_22D_2005-10-05T12:45:00UTC,2005-10-05T12:45:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Lobsterman dumping bait juice off head of pier/ Cruise ship at anchor- tender traffic",44.402771,-68.202588,0.5,2.5,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2005-10-05T12:51:00UTC,Bar_Harbor_Town_Pier_22D_2005-10-05T12:51:00UTC,2005-10-05T12:51:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|no aquascope/ cruise ship at anchor- tender traffic",44.402771,-68.202588,0.5,3.5,5
MDIBL-habs_MDIBL_Dock_22G_2005-10-05T13:26:00UTC,MDIBL_Dock_22G_2005-10-05T13:26:00UTC,2005-10-05T13:25:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,2,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2005-10-12T12:47:00UTC,Bar_Harbor_Town_Pier_22D_2005-10-12T12:47:00UTC,2005-10-12T12:47:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Cruise ship at anchor, barge working on end of pier- lots of rain in the last week, water is very brown",44.402771,-68.202588,0.5,2.5,5
MDIBL-habs_Northeast_Harbor_21C_2005-10-12T14:15:00UTC,Northeast_Harbor_21C_2005-10-12T14:15:00UTC,2005-10-12T14:15:00Z,EPSG:4326 WGS84,US,Northeast_Harbor_21C,"Something wrong with DO chemicals|seaweed under dock, bubble in themometer, perhaps not functioning, boats in water, one boat arrived as we were collecting samples",44.29663082,-68.28161929,0.5,3,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2005-10-16T13:30:00UTC,Bar_Harbor_Town_Pier_22D_2005-10-16T13:30:00UTC,2005-10-16T13:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|floating seaweed, boat traffic, lobster trap bacteria possible",44.402771,-68.202588,0.5,3,5
MDIBL-habs_MDIBL_Dock_22G_2005-10-19T12:35:00UTC,MDIBL_Dock_22G_2005-10-19T12:35:00UTC,2005-10-19T12:35:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|no aquascope/ secchi disk hit bottom/ used the 10 micron net- 2.5 minute tow",44.39152,-68.192764,0.5,2.3,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2005-10-19T13:30:00UTC,Bar_Harbor_Town_Pier_22D_2005-10-19T13:30:00UTC,2005-10-19T13:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"few phytoplankton|current pulling under the dock-changes kind of phytoplankton, wind from the NW, big whale watch boats, lobster traps and small boats on dock",44.402771,-68.202588,0.5,3.44,5
MDIBL-habs_SWH_Beals_21A_2005-10-24T13:00:00UTC,SWH_Beals_21A_2005-10-24T13:00:00UTC,2005-10-24T13:00:00Z,EPSG:4326 WGS84,US,SWH_Beals_21A,"NA|boats moving on the water, traps on the dock, tow net clip broke, 10X net, current under the dock",44.2749688,-68.31374237,0.5,3,10
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2005-11-02T14:10:00UTC,Bar_Harbor_Town_Pier_22D_2005-11-02T14:10:00UTC,2005-11-02T14:10:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,3.5,5
MDIBL-habs_Bass_Harbor_21B_2005-11-03T18:11:00UTC,Bass_Harbor_21B_2005-11-03T18:11:00UTC,2005-11-03T18:11:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|windy, hit bottom, bubbles in thermometer",44.2347384,-68.34908401,0.5,0.5,200
MDIBL-habs_Northeast_Harbor_21C_2005-11-09T14:48:00UTC,Northeast_Harbor_21C_2005-11-09T14:48:00UTC,2005-11-09T14:48:00Z,EPSG:4326 WGS84,US,Northeast_Harbor_21C,The second DO bottle was five. We think that the group that was in the field put the sulfuric acid in too early.|Boat just arrived with engine running. Do collected near kelp. Sea gunk in phytoplankton jar. Towed trhough kelp under dock.lobster boats nearby. Recent change in daily temperatures.,44.29663082,-68.28161929,0.5,3.5,200
MDIBL-habs_Bass_Harbor_21B_2005-11-17T18:06:00UTC,Bass_Harbor_21B_2005-11-17T18:06:00UTC,2005-11-17T18:06:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|There's a lobster boat at the dock, oil spill. DO not put drops in directly",44.2347384,-68.34908401,0.5,3,200
MDIBL-habs_SWH_Beals_21A_2005-11-21T13:53:00UTC,SWH_Beals_21A_2005-11-21T13:53:00UTC,2005-11-21T13:52:59Z,EPSG:4326 WGS84,US,SWH_Beals_21A,D.O note. No starch|Transparency hit bottom. Very windy.,44.2749688,-68.31374237,0.5,4,10
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2005-11-22T13:30:00UTC,Bar_Harbor_Town_Pier_22D_2005-11-22T13:30:00UTC,2005-11-22T13:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|transparency hit bottom, lots of rain",44.402771,-68.202588,0.5,3.4,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2005-11-29T14:30:00UTC,Bar_Harbor_Town_Pier_22D_2005-11-29T14:30:00UTC,2005-11-29T14:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|boat, porta-potty nearby (floating), towing near kelp. 3 DO-7.5",44.402771,-68.202588,0.5,2.4,5
MDIBL-habs_Bernard_21B_2006-01-19T18:00:00UTC,Bernard_21B_2006-01-19T18:00:00UTC,2006-01-19T18:00:00Z,EPSG:4326 WGS84,US,Bernard_21B,"NA|10 minute tow. Out of three Do samples, one tiiped and received too many drops",44.24062188,-68.35163709,0.5,3,15
MDIBL-habs_SWH_Beals_21A_2006-01-25T14:00:00UTC,SWH_Beals_21A_2006-01-25T14:00:00UTC,2006-01-25T13:59:59Z,EPSG:4326 WGS84,US,SWH_Beals_21A,One DO (out of three samples) was 7.7-possibly due to error|Oil slick on water. Boat came in. Towed for 10 minutes.,44.2749688,-68.31374237,0.5,4.8,10
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-01-26T14:10:00UTC,Bar_Harbor_Town_Pier_22D_2006-01-26T14:10:00UTC,2006-01-26T14:10:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|rough. Recently replaced the dock",44.402771,-68.202588,0.5,1.69,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-02-02T17:24:00UTC,Bar_Harbor_Town_Pier_22D_2006-02-02T17:24:00UTC,2006-02-02T17:24:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,some phytoplankton appeared slightly dissolved|NA,44.402771,-68.202588,0.5,3,5
MDIBL-habs_Northeast_Harbor_21C_2006-02-08T14:41:00UTC,Northeast_Harbor_21C_2006-02-08T14:41:00UTC,2006-02-08T14:41:00Z,EPSG:4326 WGS84,US,Northeast_Harbor_21C,"1 DO was 7.5, ignored|10 min. tow,leaking transmission fluid. Ice on water. Oil dripping every second",44.29663082,-68.28161929,0.5,3.01,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-02-09T15:33:00UTC,Bar_Harbor_Town_Pier_22D_2006-02-09T15:33:00UTC,2006-02-09T15:33:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|beautiful day. 10 min. with 20 micron, 5 min. with 10. Wind picked up later here. Leaves, twigs, seaweed, and ice in water.",44.402771,-68.202588,0.5,3.62,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-02-15T14:23:00UTC,Bar_Harbor_Town_Pier_22D_2006-02-15T14:23:00UTC,2006-02-15T14:23:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|dumping snow, 10 micron net for 5 minutes.",44.402771,-68.202588,0.5,3.82,5
MDIBL-habs_SWH_Beals_21A_2006-03-01T13:30:00UTC,SWH_Beals_21A_2006-03-01T13:30:00UTC,2006-03-01T13:30:00Z,EPSG:4326 WGS84,US,SWH_Beals_21A,"note, ""other"" = skeletonema|No water temp, thermometer broken. We had to tow the net longer due to freezing temps:10 min tow. A boat came in. ice in water.",44.2749688,-68.31374237,0.5,4,10
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-03-02T15:48:00UTC,Bar_Harbor_Town_Pier_22D_2006-03-02T15:48:00UTC,2006-03-02T15:47:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Snowing, lots of salt on dock, ice in water. 10 minute tow with bad net(20 micron, broken)",44.402771,-68.202588,0.5,4,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-03-09T15:32:00UTC,Bar_Harbor_Town_Pier_22D_2006-03-09T15:32:00UTC,2006-03-09T15:31:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,two sets of alexandrium bonded together|Disk hit bottom,44.402771,-68.202588,0.5,2.77,5
MDIBL-habs_Northeast_Harbor_21C_2006-03-15T14:25:00UTC,Northeast_Harbor_21C_2006-03-15T14:25:00UTC,2006-03-15T14:24:59Z,EPSG:4326 WGS84,US,Northeast_Harbor_21C,"NA|Sea urchin, kelp, mussels. 10 min tow. Hit bottom, with disk. 35 slainity @ surface.",44.29663082,-68.28161929,0.5,5.45,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-03-21T14:39:00UTC,Bar_Harbor_Town_Pier_22D_2006-03-21T14:39:00UTC,2006-03-21T14:39:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"one DO was discounted, because it was 11|Disk hit bottom",44.402771,-68.202588,0.5,2.02,5
MDIBL-habs_Bass_Harbor_21B_2006-03-23T18:02:00UTC,Bass_Harbor_21B_2006-03-23T18:02:00UTC,2006-03-23T18:02:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|shallow water, oil in water, transparency hit bottom, 10 minute tow",44.2347384,-68.34908401,0.5,2.25,200
MDIBL-habs_SWH_Beals_21A_2006-03-29T13:53:00UTC,SWH_Beals_21A_2006-03-29T13:53:00UTC,2006-03-29T13:52:59Z,EPSG:4326 WGS84,US,SWH_Beals_21A,"NA|very brown phytoplankton in jar, petrol in water, transparency hit bottom, water flowing from building, lots of variability in DO tests, many retakes",44.2749688,-68.31374237,0.5,5.35,10
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-03-30T15:23:00UTC,Bar_Harbor_Town_Pier_22D_2006-03-30T15:23:00UTC,2006-03-30T15:22:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Shook one DO too many times. Bait in water",44.402771,-68.202588,0.5,5.29,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-04-04T13:18:00UTC,Bar_Harbor_Town_Pier_22D_2006-04-04T13:18:00UTC,2006-04-04T13:18:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|2 boats at pier",44.402771,-68.202588,0.5,4,5
MDIBL-habs_SWH_Beals_21A_2006-04-25T13:00:00UTC,SWH_Beals_21A_2006-04-25T13:00:00UTC,2006-04-25T13:00:00Z,EPSG:4326 WGS84,US,SWH_Beals_21A,One DO was off|NA,44.2749688,-68.31374237,0.5,5.46,10
MDIBL-habs_Bernard_21B_2006-04-27T16:45:00UTC,Bernard_21B_2006-04-27T16:45:00UTC,2006-04-27T16:45:00Z,EPSG:4326 WGS84,US,Bernard_21B,"air temp not accurate|Towed in different place, boat came in, one DO bottle has one more drop, One DO bottle didn't dissolve",44.24062188,-68.35163709,0.5,5.7,15
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-05-12T16:15:00UTC,Bar_Harbor_Town_Pier_22D_2006-05-12T16:15:00UTC,2006-05-12T16:14:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|boat docked",44.402771,-68.202588,0.5,3.81,5
MDIBL-habs_SWH_Beals_21A_2006-05-15T17:50:00UTC,SWH_Beals_21A_2006-05-15T17:50:00UTC,2006-05-15T17:50:00Z,EPSG:4326 WGS84,US,SWH_Beals_21A,Both d.o.s weren't dark after starch addition…curious|Boat running nuerus boats docked/mored.,44.2749688,-68.31374237,0.5,3,10
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-05-23T18:15:00UTC,Bar_Harbor_Town_Pier_22D_2006-05-23T18:15:00UTC,2006-05-23T18:15:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Transparency hit bottom",44.402771,-68.202588,0.5,2,5
MDIBL-habs_MDIBL_Dock_22G_2006-06-19T14:50:00UTC,MDIBL_Dock_22G_2006-06-19T14:50:00UTC,2006-06-19T14:50:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|low tide!",44.39152,-68.192764,0.5,1.3,5
MDIBL-habs_Bernard_21B_2006-06-20T13:51:00UTC,Bernard_21B_2006-06-20T13:51:00UTC,2006-06-20T13:50:59Z,EPSG:4326 WGS84,US,Bernard_21B,One DO bottle broken before test completed|NA,44.24062188,-68.35163709,0.5,3,15
MDIBL-habs_SWH_Beals_21A_2006-06-20T14:20:00UTC,SWH_Beals_21A_2006-06-20T14:20:00UTC,2006-06-20T14:19:59Z,EPSG:4326 WGS84,US,SWH_Beals_21A,"NA|fisherman bleaching boat",44.2749688,-68.31374237,0.5,3.8,10
MDIBL-habs_Northeast_Harbor_21C_2006-06-22T13:53:00UTC,Northeast_Harbor_21C_2006-06-22T13:53:00UTC,2006-06-22T13:52:59Z,EPSG:4326 WGS84,US,Northeast_Harbor_21C,many tintinids according to Zephyr|ferry boat loading and leaving,44.29663082,-68.28161929,0.5,4.32,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-06-22T14:30:00UTC,Bar_Harbor_Town_Pier_22D_2006-06-22T14:30:00UTC,2006-06-22T14:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|fisherman washing boat on dock; oil on the water",44.402771,-68.202588,0.5,4.02,5
MDIBL-habs_Northeast_Harbor_21C_2006-06-26T15:00:00UTC,Northeast_Harbor_21C_2006-06-26T15:00:00UTC,2006-06-26T15:00:00Z,EPSG:4326 WGS84,US,Northeast_Harbor_21C,"lots of Pseudonitzchia outside of views|Calm, Raining. Lots of kelp on side of dock where towing",44.29663082,-68.28161929,0.5,3,200
MDIBL-habs_MDIBL_Dock_22G_2006-06-27T14:55:00UTC,MDIBL_Dock_22G_2006-06-27T14:55:00UTC,2006-06-27T14:55:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,2.5,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-06-28T14:20:00UTC,Bar_Harbor_Town_Pier_22D_2006-06-28T14:20:00UTC,2006-06-28T14:19:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Boats, Barge.",44.402771,-68.202588,0.5,2.5,5
MDIBL-habs_MDIBL_Dock_22G_2006-07-03T14:25:00UTC,MDIBL_Dock_22G_2006-07-03T14:25:00UTC,2006-07-03T14:24:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Sediment in sample|50+ jellyfish in water, much sediment.",44.39152,-68.192764,0.5,3,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-03T17:23:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-03T17:23:00UTC,2006-07-03T17:23:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Green, clayish water, oily-hard to tighten top of DO bottle.",44.402771,-68.202588,0.5,1.7,5
MDIBL-habs_Anchorage_Alpha_22A_2006-07-06T03:59:59UTC,Anchorage_Alpha_22A_2006-07-06T03:59:59UTC,2006-07-06T03:59:59Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,"NA|Very foggy. Prop in gear. Some lobster gear close to ship, ship not centered in anchorage.",44.39145975,-68.19188395,0.5,3.5,450
MDIBL-habs_Anchorage_Alpha_22A_2006-07-06T18:00:00UTC,Anchorage_Alpha_22A_2006-07-06T18:00:00UTC,2006-07-06T18:00:00Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,"NA|Day after QM2 was here, disturbing substrate with anchor chain out to absorb shock of waves.",44.39145975,-68.19188395,0.5,5.5,450
MDIBL-habs_Bernard_21B_2006-07-07T16:00:00UTC,Bernard_21B_2006-07-07T16:00:00UTC,2006-07-07T16:00:00Z,EPSG:4326 WGS84,US,Bernard_21B,"NA|Boat came in while towing, churned the water",44.24062188,-68.35163709,0.5,NA,15
MDIBL-habs_SWH_Beals_21A_2006-07-07T16:30:00UTC,SWH_Beals_21A_2006-07-07T16:30:00UTC,2006-07-07T16:30:00Z,EPSG:4326 WGS84,US,SWH_Beals_21A,"NA|Oil on water, secchi hit bottom.",44.2749688,-68.31374237,0.5,3,10
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-10T14:00:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-10T14:00:00UTC,2006-07-10T13:59:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,High DO|American Glory left a day early due to high wind potential. There was no wind.,44.402771,-68.202588,0.5,3,5
MDIBL-habs_MDIBL_Dock_22G_2006-07-12T14:30:00UTC,MDIBL_Dock_22G_2006-07-12T14:30:00UTC,2006-07-12T14:30:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,2.5,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-17T14:00:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-17T14:00:00UTC,2006-07-17T13:59:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Sechi disk hit bottom",44.402771,-68.202588,0.5,2,5
MDIBL-habs_MDIBL_Dock_22G_2006-07-19T13:24:00UTC,MDIBL_Dock_22G_2006-07-19T13:24:00UTC,2006-07-19T13:23:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"2 Alexandrium outside of views|Boat leaving, some foam.",44.39152,-68.192764,0.5,2.7,5
MDIBL-habs_SWH_Beals_21A_2006-07-20T13:00:00UTC,SWH_Beals_21A_2006-07-20T13:00:00UTC,2006-07-20T13:00:00Z,EPSG:4326 WGS84,US,SWH_Beals_21A,"NA|secchi disk hit bottom, 2 boats filling gas tanks here.",44.2749688,-68.31374237,0.5,3,10
MDIBL-habs_Bass_Harbor_21B_2006-07-20T13:15:00UTC,Bass_Harbor_21B_2006-07-20T13:15:00UTC,2006-07-20T13:14:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|slight oil slick. Small amount of boat traffic",44.2347384,-68.34908401,0.5,4,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-25T17:45:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-25T17:45:00UTC,2006-07-25T17:44:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Lobster boat washed at site",44.402771,-68.202588,0.5,3.5,5
MDIBL-habs_MDIBL_Dock_22G_2006-07-26T13:22:00UTC,MDIBL_Dock_22G_2006-07-26T13:22:00UTC,2006-07-26T13:21:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,3.62,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-31T14:00:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-31T14:00:00UTC,2006-07-31T13:59:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Chlorine smell, oil on water, Emily Catherine docked, 3 other large boats.",44.402771,-68.202588,0.5,2,5
MDIBL-habs_MDIBL_Dock_22G_2006-08-02T13:50:00UTC,MDIBL_Dock_22G_2006-08-02T13:50:00UTC,2006-08-02T13:50:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Seaweed.",44.39152,-68.192764,0.5,2.22,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-08-14T11:15:00UTC,Bar_Harbor_Town_Pier_22D_2006-08-14T11:15:00UTC,2006-08-14T11:15:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Transparency hit bottom. Small lobster boat loaded up-took off",44.402771,-68.202588,0.5,2,5
MDIBL-habs_Anchorage_Alpha_22A_2006-09-13T15:30:00UTC,Anchorage_Alpha_22A_2006-09-13T15:30:00UTC,2006-09-13T15:29:59Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,No BOD-on kayaking trip|Norwegian Dawn,44.39145975,-68.19188395,0.5,4.92,450
MDIBL-habs_Anchorage_Alpha_22A_2006-09-26T14:53:00UTC,Anchorage_Alpha_22A_2006-09-26T14:53:00UTC,2006-09-26T14:53:00Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,"BOD bottles accidentally dumped, new battery needed for chlorine meter.|Tow net didn't sink",44.39145975,-68.19188395,0.5,1,450
MDIBL-habs_Anchorage_Alpha_22A_2006-10-03T15:11:00UTC,Anchorage_Alpha_22A_2006-10-03T15:11:00UTC,2006-10-03T15:11:00Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,"NA|85-90 feet anchorage without ship present",44.39145975,-68.19188395,0.5,6,450
MDIBL-habs_Anchorage_Alpha_22A_2006-10-09T13:30:00UTC,Anchorage_Alpha_22A_2006-10-09T13:30:00UTC,2006-10-09T13:30:00Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,A lot of harpacticoid zooplankton.  We sampled 500 yards from the ship.  There were far fewer harpacticoids at this site.|Queen Mary,44.39145975,-68.19188395,0.5,6,450
MDIBL-habs_Anchorage_Alpha_22A_2006-10-13T15:45:00UTC,Anchorage_Alpha_22A_2006-10-13T15:45:00UTC,2006-10-13T15:45:00Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,"A phytoplankton that we couldn't identify, it was a box chain.|Maasdam in, one dead harpacticoid, but no others.",44.39145975,-68.19188395,0.5,5.27,450
MDIBL-habs_Bernard_21B_2006-10-19T17:22:00UTC,Bernard_21B_2006-10-19T17:22:00UTC,2006-10-19T17:21:59Z,EPSG:4326 WGS84,US,Bernard_21B,"The sample was filled with harpacticoids and that was something we thought had to do with the Queen Mary 2 in Bar Harbor, its anchor might be hitting the bottom and releasing them into the water column, but the Queen Mary wasn’t in Bernard.|Seaweed everywhere, a whitish film was on water surface, came out in wave away from shore. The water was a dark brown color.",44.24062188,-68.35163709,0.5,5.3,15
MDIBL-habs_SWH_Dysarts_21A_2006-10-20T12:50:00UTC,SWH_Dysarts_21A_2006-10-20T12:50:00UTC,2006-10-20T12:49:59Z,EPSG:4326 WGS84,US,SWH_Dysarts_21A,"NA|Lots of boats present in the harbor.",44.27415296,-68.32196911,0.5,3,70
MDIBL-habs_Anchorage_Alpha_22A_2006-10-20T15:30:00UTC,Anchorage_Alpha_22A_2006-10-20T15:30:00UTC,2006-10-20T15:29:59Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,A lot of harpacticoid zooplankton|No ship in anchorage.  There had been large ships in for the past 7 days in a row.,44.39145975,-68.19188395,0.5,7.1,450
MDIBL-habs_Anchorage_Alpha_22A_2006-10-24T15:20:00UTC,Anchorage_Alpha_22A_2006-10-24T15:20:00UTC,2006-10-24T15:20:00Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,"A lot of harpacticoid zooplankton|Star Princess was in the anchorage.  There was a strong sulphurous odor in the air.  There was a steady stream of tenders back and forth.  The stern thrusters, used for side propulsion, created a swirl of water.  Herring were leaping and gulls eating.",44.39145975,-68.19188395,0.5,4,450
MDIBL-habs_SWH_Beals_21A_2006-10-26T17:16:00UTC,SWH_Beals_21A_2006-10-26T17:16:00UTC,2006-10-26T17:15:59Z,EPSG:4326 WGS84,US,SWH_Beals_21A,"NA|NA",44.2749688,-68.31374237,0.5,6.5,10
MDIBL-habs_Bass_Harbor_21B_2006-10-27T12:55:00UTC,Bass_Harbor_21B_2006-10-27T12:55:00UTC,2006-10-27T12:54:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,We noticed that D.O. used 8 drops of acid and iodide and sulfate and starch.|NA,44.2347384,-68.34908401,0.5,3,200
MDIBL-habs_Anchorage_Alpha_22A_2006-11-01T16:40:00UTC,Anchorage_Alpha_22A_2006-11-01T16:40:00UTC,2006-11-01T16:39:59Z,EPSG:4326 WGS84,US,Anchorage_Alpha_22A,Harpacticoids in all views|Star Princess was in port.,44.39145975,-68.19188395,0.5,5,450
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-11-03T15:40:00UTC,Bar_Harbor_Town_Pier_22D_2006-11-03T15:40:00UTC,2006-11-03T15:40:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,two Harpacticoids|Algae covered barge through study area.,44.402771,-68.202588,0.5,4,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-11-07T16:50:00UTC,Bar_Harbor_Town_Pier_22D_2006-11-07T16:50:00UTC,2006-11-07T16:50:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Full moon could be influencing something. Two harpacticoid zooplankton.|Full Moon. Very high tide, gross oil and other things, after big boat goes by along with water.",44.402771,-68.202588,0.5,3,5
MDIBL-habs_SWH_Beals_21A_2006-11-15T14:00:00UTC,SWH_Beals_21A_2006-11-15T14:00:00UTC,2006-11-15T13:59:59Z,EPSG:4326 WGS84,US,SWH_Beals_21A,"NA|Boats left, Boats sitting flags blowing, oil slicks in the water.",44.2749688,-68.31374237,0.5,4.55,10
