id,row_id,username,license,license_url,lat,lng,geoprivacy,hotspot,event,observed,country,county,state,municipality,postcode,observation_notes,Cruise_Ship_Name,Recent_Rainfall_(inches)_(in),Tide_Stage,Time_of_Low_Tide,Time_(High_Tide),Cooler_Temperature_(_C),Water_Temperature_(_C)_(C),Air_temperature_(_C)_(°C),Wind_Speed_(mph),Tow_Depth_(m),Salinity_(ppt),DO_(avg)_(ppm),Enterococcus_Number_(/100ml),Biological_Oxygen_Demand_(BOD),Phytoplankton_(Dominant_Species_1),Phytoplankton_(Dominant_Species_3),Total_Phytoplankton,Current,Weather,Wind_on_Water,Sample_Method_(cruise_ship),Transparency_(avg)_(m),Observations_(cruise_ship),Nitrogen_(ug/L),Silicic_Acid_(uM),Phosphorus_(mg/L),Ammonium_(mg/L),Turbidity_(Average),Wind_Direction,Count,Comments_Brand_Names,Abundance,Transparency_(m),Dissolved_Oxygen,Current_(relative),Nutrient_Vial_Number,Nutrient_bath_temperature_(C),__of_LARGE_Pseudo_nitzschia,__of_SMALL_Pseudo_nitzschia,__of_Dinophysis_acuminata,__of_Alexandrium,__of_Prorocentrum_lima,__of_Margalefidinium_p_,__of_Karenia,PS_TNTC_reached_at_cell__,Comments,Phytoplankton_(Dominant_Species_2),Date_e_mailed_to_DMR,Lab_Comments,Collected_By,Inches_of_Rain_(in),Tide_in___out,Time_of_High_Tide,Water_Surface,Phytoplanton_Sample_Method,Field_Notes,Image 1,Image 2,Image 3,Image 4,Image 5,__of_Dinophysis_norvegica,__of_Dinophysis_spp__(unknown),Descending_Transparency_(m),Ascending_Transparency_(m),Water_Depth_(m),Frequency_(Dominant_Species_1),Frequency_(Dominant_Species_2),Zooplankton_Frequency,Microplastics_Sampling_Type,Amount_of_Water_Filtered_(L),Blue__Round,Blue__Filament,Blue__Angular,Blue__Other_Shape,Red__Round,Red__Filament,Red__Angular,Red__Other_Shape,Transparent_White__Round,Transparent_White__Filament,Transparent_White__Angular,Transparent_White__Other_Shape,Black__Round,Black__Filament,Black__Angular,Black__Other_Shape,Green__Round,Green__Filament,Green__Angular,Green__Other_Shape,Other_Colors__Round,Other_Colors__Filament,Other_Colors__Angular,Other_Colors__Other_Shape,Microplastics_Notes,Wind_Speed,__Grid_Cells_Counted,pH,__of_Copepods,Berth,Water_Traffic,Phosphorous_(ug/L)
"74389","188814","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-05-17 13:52:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"underway 0935-1030; 44 24.387 N, -68 12.078 W; 77.4' water; vial#: 1170","Baseline","0","","6:45","12:56","3.9","8.1","10.6","8","","33","9.9","5","1.8","Chaetoceros spp.","Thalassionema spp.","","","Overcast","Waves","","6.4","","0.97","3.12","","","`0.65","NNW","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bravo","None","`0.35"
"74390","188815","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-05-17 14:25:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Sampled off the boat ramp. Floats aren't in yet. Construction at the Bar Harbor Inn. Secchi hit bottom. Vial #: 1171","Baseline","0","","6:45","12:56","3.9","8.3","16.1","5","","32","10.4","5","1.9","Chaetoceros spp.","Pleurosigma spp.","","","Overcast","Ripple","","2.3","","0.77","2.89","","","`0.78","N","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bar Harbor Town Pier","None","`0.34"
"74391","188816","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-05-23 14:40:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"9.9  DO meter; vial #: 1174","Baseline","0","","6:14","12:37","4.4","9.5","11.3","2","","32","9.9","5","`0.7","Chaetoceros spp.","","","","Clear","Ripple","","6.6","","0.71","3.47","","","`0.31","SE","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","None","`0.88"
"74392","188817","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-05-23 14:20:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"240 mL for Kelly's filter; gray seal; DO meter 10.1; vial #: 1175","Baseline","0","","6:14","12:37","4.4","11","15","2","","31","10.6","5","1.4","Chaetoceros spp.","","","","Clear","Ripple","","7","Marine Mammals","0.64","2.26","","","`0.28","SE","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bravo","None","`0.68"
"74393","188818","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-05-23 15:06:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"ramp, floats not in; lots of seaweed because close to lowtide; DO meter 11.2; too shallow for transparency; vial #: 1176","Baseline","0","","6:14","12:37","4.4","10.9","13.3","2","","32","11.2","5","2.6","Chaetoceros spp.","Fragillaria spp.","","","Clear","Ripple","","","","1.04","3.03","","","`0.62","E","","","","","","calm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bar Harbor Town Pier","None","`0.49"
"74394","188819","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-06-13 17:55:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial #1181. 8 day holding time for BOD.","Baseline","0","","16:56","10:50","6.9","11.6","23.5","10","","30","8.449999999999999","5","`0.25","Thalassionema spp.","Leptocylindrus spp.","","","Partly Cloudy","Ripple","","7","","0.55","3.02","","","`0.59","SW","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","Small Boats","`0.32"
"74395","188820","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-06-13 18:21:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial # 1183. We sampled from inner dock. Sugarfoot 2 slime eel boat at outer dock - repairing trawl. Hit bottom with secci disk. 8 day holding time for BOD.","Baseline","0","","16:56","10:55","6.9","11","27.3","10","","32","9.1","5","`0.5","Leptocylindrus spp.","","","","Partly Cloudy","Calm","","4","","0.78","2.51","","","`0.71","W","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bar Harbor Town Pier","Other, Small Boats","`0.28"
"74395","188821","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-06-13 18:21:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial # 1183. We sampled from inner dock. Sugarfoot 2 slime eel boat at outer dock - repairing trawl. Hit bottom with secci disk. 8 day holding time for BOD.","Baseline","0","","16:56","10:55","6.9","11","27.3","10","","32","9.1","5","`0.5","Leptocylindrus spp.","","","","Partly Cloudy","Calm","","4","","0.78","2.51","","","`0.71","W","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bar Harbor Town Pier","Other, Small Boats","`0.28"
"74396","188822","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-06-13 17:42:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial # 1182. 8 day holding time for BOD.","Baseline","0","","16:56","10:55","6.9","11.7","22.6","15","","31","8.449999999999999","5","`0.4","Thalassionema spp.","","","","Partly Cloudy","Ripple","","7.6","","0.51","4.17","","","`0.66","WSW","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bravo","Small Boats","`0.26"
"74397","188823","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-06-27 14:13:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"44 24.090 and 68 11.400. pH not taken. Vial#:1196","Control","0","","17:18","11:18","4.3","12.4","17.3","5","","31","9","5","1.2","Chaetoceros socialis","Leptocylindrus spp.","","","Clear","Calm","","8.199999999999999","","0.55","`0.79","","","`0.41","SW","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bell Buoy 7","None","`0.41"
"74398","188824","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-06-27 13:55:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Tenders were the other boats on the water. Microplastic control H2O: 13.1, time: 09:50, pH not taken.; vial#:1195","Norwegian Gem","0","","17:18","11:18","4.3","12.3","18.1","5","","31","9.050000000000001","5","`0.95","Chaetoceros socialis","Leptocylindrus spp.","","","Clear","Ripple","","7.2","","0.59","`0.78","","","`0.53","SW","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","Other","`0.32"
"74399","188825","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-07-16 17:58:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"A lot of seaweed on th surface. Surface and discharge from the ship. Moon jellies and oil slick on surface. There was the smell of laundry for a moment. Vial#: 1203","Grande Mariner","1","","20:20","14:11","8.3","15","24.7","10","","31","9.300000000000001","5","1.9","Guinardia spp.","Dinophysis spp.","","","Partly Cloudy","Waves","","4.5","Oil on Surface","0.51","2.81","","","`0.63","E","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bar Harbor Town Pier","Small Boats","`0.53"
"74400","188826","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-07-18 14:20:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Phytoplankton is Dactyliosolen. DO taken from the meter --> 9.3; vial#:1205","Control","0.12","","9:50","16:04","9.3","15.5","26","10","","30","8.25","10","`0.65","Dactyliosolen","","","","Partly Cloudy","Ripple","","6.3","","0.37","2.4","","","`0.35","NW","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Control","Other","`0.35"
"74401","188827","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-07-18 14:00:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"DO with meter was 9.3; vial#:1206","Insignia","0.12","","9:50","16:04","9.3","13.4","29","9","","30","8.65","0","`0.3","Dinophysis spp.","Dactyliosolen","","","Partly Cloudy","Ripple","","7.17","","1.09","3.23","","","`0.28","NW","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","None","`0.28"
"74402","188828","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-07-25 13:28:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"The other phytoplankton was Dactyliosolen spp. There was a sailboat docked. BOD test 1: not filled to the brim (air pockets); vial#:1210","Control","0.01","","16:11","10:11","6.6","14.6","24.9","8","","31","7.65","5","`0.45","Protoperidinium spp.","Other","","","Overcast","Ripple","","3.75","","0.6","4.01","","","`0.82","WSW","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bar Harbor Town Pier","Other","`0.33"
"74403","188829","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-07-30 13:52:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"tenders Atlanticat for traffic; vial#:1219","Adventures of the Sea","0","","7:17","13:25","2.6","17.3","23.2","5","","32","8.300000000000001","5","`0.9","Chaetoceros socialis","Thalassiosira spp.","","","Partly Cloudy","Ripple","","5.4","","0.52","4.18","","","`0.636","W","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","Other","`0.58"
"74404","188830","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-07-30 14:08:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"vial#:1220","Control","0","","7:17","13:25","2.6","17.4","21.7","8","","31","8.5","5","2","Pleurosigma spp.","Chaetoceros socialis","","","Partly Cloudy","Ripple","","5.5","","0.46","3.21","","","`0.53","WSW","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bell Buoy 7","None","`0.35"
"74405","188831","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-08-06 14:32:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"8.9 DO with meter; vial#:1223","Control","0","","12:20","6:13","9","18.6","20.4","2","","31","8.199999999999999","5","2.3","Thalassiosira spp.","Pseudonitzschia spp.","","","Clear","Ripple","","6.05","","0.53","2.24","","","`0.59","S","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bell Buoy 7","Other, Small Boats","`0.39"
"74405","188832","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-08-06 14:32:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"8.9 DO with meter; vial#:1223","Control","0","","12:20","6:13","9","18.6","20.4","2","","31","8.199999999999999","5","2.3","Thalassiosira spp.","Pseudonitzschia spp.","","","Clear","Ripple","","6.05","","0.53","2.24","","","`0.59","S","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bell Buoy 7","Other, Small Boats","`0.39"
"74406","188833","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-08-06 14:17:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Traffic: Margaret Todd Tenders, DO meter: 8.4; vial#:1224","Grandeur of the Seas","0","","12:20","6:13","9","18.1","21.8","2","","30","7.9","5","2","Pseudonitzschia spp.","Thalassiosira spp.","","","Clear","Ripple","","5.85","","0.4","2.3","","","`0.473","S","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","Other","`0.38"
"74407","188834","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-08-07 13:32:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"vial#:1225 (RESULTS PENDING)","Control","0.14","","14:21","8:17","9.9","18.7","25.6","","","30","7.7","5","1","Pseudonitzschia spp.","Coscinodiscus spp.","","","Partly Cloudy","Calm","","4.1","","","","","","`0.45","E","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bar Harbor Town Pier","Small Boats",""
"74408","188835","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-08-13 15:06:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"vial#:1234","AIDAvita","0.01","","6:47","12:58","1.9","14.6","18.1","4","","31","8","5","2.6","Guinardia spp.","Thalassiosira spp.","","","Overcast","Ripple","","5.3","","1.25","7.18","","","`0.49","SE","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","Small Boats","`0.52"
"74409","188836","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-08-13 15:17:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"kayakers; vial#:1235","Control","0.01","","6:47","12:58","1.9","14.5","20.1","3","","31","8","5","`0.35","Rhizoselenia spp.","Guinardia spp.","","","Overcast","Ripple","","4.9","","1.3","3.56","","","`0.61","SE","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bell Buoy 7","Other","`0.59"
"74410","188837","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-06 16:50:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"vial#: 1240","Insignia","0","","14:10","8:04","5.1","17.3","26.1","2","","31","8.9","5","1.25","Guinardia spp.","Coscinodiscus spp.","","","Partly Cloudy","Ripple","","6.95","","0.78","2.11","","","`0.47","W","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bravo","None","`0.51"
"74411","188838","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-06 17:07:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Storm front moving in. vial#:1245","Star Pride","0","","14:10","8:04","5.1","16.7","20.5","5","","31","9","5","1.4","Guinardia spp.","Rhizoselenia spp.","","","Overcast","Ripple","","5.65","","0.53","1.58","","","`0.34","NW","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","Small Boats","`0.44"
"74412","188839","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-10 13:55:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Used lake secchi disk. Dead mouse in aquascope; didn't use. vial#:1247","Seabourn Quest","0","","17:58","11:47","5.1","13.6","17.3","5","","33","8.800000000000001","5","`0.6","Guinardia spp.","Rhizoselenia spp.","","","Partly Cloudy","Waves","","4","","1.68","6.61","","","`0.7","E","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bravo","Other Cruise Ships","`0.7"
"74413","188840","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-10 14:05:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Used lake secchi disk. Did not use aquascope (dead mouse).vial#:1248","Victory II","0","","17:58","11:47","5.1","14.5","17.8","5","","33","8.6","5","`0.8","Guinardia spp.","Ceratium lineatum","","","Partly Cloudy","Waves","","3.7","","0.72","2.67","","","`0.51","E","","","","","","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","The Hop","Other Cruise Ships","`0.49"
"74414","188841","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-18 13:50:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial # 1251","Serenade of the Seas","0","","12:14","6:28","","15.6","21.7","12","","31","9","5","`0.9","Guinardia spp.","Chaetoceros socialis","","","Overcast","Ripple","","5.05","","0.53","`0.72","","","`0.61","SSW","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","None","`0.37"
"74415","188842","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-18 14:05:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial # 1252","Control","0","","12:14","6:28","","15.7","20.5","12","","32","8.800000000000001","5","`0.9","Guinardia spp.","Pseudonitzschia spp.","","","Overcast","Waves","","5.5","","0.52","`0.95","","","`0.53","SW","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bell Buoy 7","None","`0.42"
"74416","188843","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-19 14:09:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Very windy and wavy, therefore some of the drops for DO might have been missed.vial#:1255","Control","2.5","","13:13","7:42","11.1","15","13.7","15","","32","9.65","5","`0.65","Guinardia spp.","Chaetoceros socialis","","","Overcast","Whitecaps","","6.25","","0.48","1.08","","","`0.5","NE","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bell Buoy 7","None","`0.6"
"74417","188844","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-19 16:00:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Dynamic positioning in use. Huge wash off port side. Very windy and wavy, some drops for DO might have been missed.vial#:1254","Norwegian Escape","2.5","","13:13","7:42","11.1","14.9","14.4","15","","31","8.5","5","-0.15","Guinardia spp.","Chaetoceros socialis","","","Overcast","Waves","","7.1","","0.61","1.32","","","`0.53","NE","","","","","","Strong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","Small Boats","`0.73"
"74418","188845","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-25 13:45:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"vial number 1258. For BOD, reagent 2 ran out, so I could only test one bottle.","Regal Princess","0","","17:34","11:41","11","13.7","13.3","20","","31","8.800000000000001","5","2.4","Guinardia spp.","Phaeocystis spp.","","","Partly Cloudy","Waves","","4.8","","0.96","2.35","","","`0.76","SE","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","None","`0.55"
"74419","188846","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-09-25 13:57:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial number 1257. For BOD, reagent 2 ran out, so I could only test one bottle.","Pearl Mist","0","","17:34","11:41","11","13.9","13.3","20","","32","9.300000000000001","5","1.9","Guinardia spp.","Pseudonitzschia spp.","","","Partly Cloudy","Waves","","5.4","","0.56","1.15","","","`0.41","SE","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bravo","None","`0.44"
"74420","188847","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-10-10 14:00:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Berth was ""B2"". Vial # 1259. DO steps 1 and 2 were done on the dock after getting off the boat.","Fram","0","","5:15","12:10","7","13.4","23.3","10","","32","7.7","5","`0.3","Chaetoceros socialis","Guinardia spp.","","","Partly Cloudy","Ripple","","4.6","","2.79","8.630000000000001","","","1.17","W","","","","","","Strong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bravo","None","`0.48"
"74421","188848","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-10-10 14:15:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial # 1264. Spilled phyto sample. DO steps 1 and 2 were done on the dock after getting off the boat.","Norwegian Escape","0","","5:15","12:10","7","13.4","23.6","11","","33","7.3","5","`0.5","Chaetoceros socialis","Guinardia spp.","","","Partly Cloudy","Ripple","","7.25","","7.65","21.07","","","1.25","W","","","","","","Strong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","None","`0.44"
"74422","188849","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-10-10 13:45:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial # 1265. Spilled phyto sample. DO steps 1 and 2 were done on the dock after getting off the boat. Berth was B1.","Seabourn Quest","0","","5:15","12:10","7","13.5","23.4","10","","32","7.7","5","`0.3","Chaetoceros socialis","Guinardia spp.","","","Partly Cloudy","Ripple","","4.15","","0.62","1.61","","","1.06","W","","","","","","Strong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bravo","None","`0.4"
"74423","188850","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-10-15 13:50:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"Vial number 1267","Adventures of the Sea","0","","10:00","16:07","3.6","13","12.7","12","","32","7.85","5","1.75","Chaetoceros socialis","Coscinodiscus spp.","","","Partly Cloudy","Ripple","","4.55","","0.89","1.36","","","`0.41","SE","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alpha","None","`0.48"
"74424","188851","ataylor7","Creative Commons Attribution 4.0 International License","https://creativecommons.org/licenses/by/4.0/",44.39152,-68.192764,"false","Alpha","","2018-10-15 14:05:00+0000","United States","Hancock County","Maine","Bar Harbor",null,"DO 1 had 9 drops of solution1. Vial number 1268","Control","0","","10:00","16:07","3.6","12.9","12.6","12","","32","8.199999999999999","5","1.1","Chaetoceros socialis","Detonula spp.","","","Partly Cloudy","Ripple","","5","","3.13","18.48","","","`0.36","SE","","","","","","medium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bell Buoy 7","None","`0.34"
