id,eventID,locationID,geodeticDatum,decimalLatitude,decimalLongitude,countryCode,coordinateUncertaintyInMeters,eventDate,time_low_tide,time_high_tide,air_temp,water_temp,weather,rainfall_mm,wind_direction,wind_speed_knots,water_surface,water_current,tide_stage,tide_height,monitor_names,eventRemarks,salinity_ppt,DO1_ppm,DO2_ppm,DOavg_ppm,DO1_day5_ppm,DO2_day5_ppm,DO_day5_avg,bod,transparency_depth_mean,sampling_method,minimumDepthInMeters,maximumDepthInMeters,nitrate_plus_nitrite,ammonium,orthophosphate,silicate,Alexandrium,Ceratium,Chaetoceros_spp,Chaetoceros_socialis,Coscinodiscus,Dictyocha,Ditylum,Dinophysis_spp,Eucampia,Gonyaulax,Guinardia,Gymnodinium,Gyrosigma,Licmophora,Leptocylindrus,Melosira,Navicula,Nitzschia,Phaeocystis,Pleurosigma,Prorocentrum_spp,Prorocentrum_lima,Protoperidinium,Rhizosolenia,Thalassionema,Thalassiosira,Other_phytoplankton
MDIBL-habs_Northeast_Harbor_21C_2006-06-26T15:00:00UTC,Northeast_Harbor_21C_2006-06-26T15:00:00UTC,Northeast_Harbor_21C,EPSG:4326 WGS84,44.29663082,-68.28161929,US,200,2006-06-26T15:00:00Z,2006-06-26T10:02:00Z,2006-06-27T03:59:59Z,19.5,12,Drizzle,17.779999999999998,NA,0,Calm,None,Out,1.8288000000000002,McDonnell Zephyr|Disney Jane,"lots of Pseudonitzchia outside of views|Calm, Raining. Lots of kelp on side of dock where towing",32,6.8,7.8,7.3,NA,NA,NA,NA,4.5,Tow,0.5,3,NA,NA,NA,NA,0,0,0.8260869565217391,0,0.021739130434782608,0,0,0,0,0.021739130434782608,0,0,0,0,0.021739130434782608,0,0,0.06521739130434782,0,0,0,0,0.021739130434782608,0.021739130434782608,0,0,0
MDIBL-habs_MDIBL_Dock_22G_2006-06-27T14:55:00UTC,MDIBL_Dock_22G_2006-06-27T14:55:00UTC,MDIBL_Dock_22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-06-27T14:55:00Z,2006-06-27T10:46:00Z,2006-06-28T03:59:59Z,25,16,Overcast,20.827999999999996,NA,0,Calm,None,In,1.8288000000000002,McDonnell Zephyr,"NA|NA",30,8,7.6,7.8,NA,NA,NA,NA,3,Tow,0.5,2.5,NA,NA,NA,NA,0,0,0.5774647887323944,0,0,0.028169014084507043,0,0.056338028169014086,0,0,0,0,0.014084507042253521,0,0.014084507042253521,0,0,0,0,0,0,0,0,0.30985915492957744,0,0,0
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-06-28T14:20:00UTC,Bar_Harbor_Town_Pier_22D_2006-06-28T14:20:00UTC,Bar_Harbor_Town_Pier_22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-06-28T14:20:00Z,2006-06-28T11:29:00Z,2006-06-29T03:59:59Z,20,13,Fog,0.254,NA,15,Ripple,Medium,In,1.2192,Disney Jane|Macri Cheryl,"NA|Boats, Barge.",32,9.2,9.2,9.2,NA,NA,NA,NA,3.125,Tow,0.5,2.5,NA,NA,NA,NA,0.0078125,0,0.9375,0,0,0,0,0.0078125,0,0.015625,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0234375,0,0,0
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-03T17:23:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-03T17:23:00UTC,Bar_Harbor_Town_Pier_22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-03T17:23:00Z,2006-07-03T15:01:00Z,2006-07-04T03:59:59Z,22,14.5,Clear,0.254,NA,1,Ripple,Medium,In,0.9144000000000001,Disney Jane,"NA|Green, clayish water, oily-hard to tighten top of DO bottle.",31,8,8.4,8.2,NA,NA,NA,NA,0.7,Tow,0.5,1.7,NA,NA,NA,NA,0,0,0.7636363636363637,0,0.01818181818181818,0,0,0,0,0,0,0,0.09090909090909091,0,0.03636363636363636,0,0.03636363636363636,0,0,0,0,0,0,0.05454545454545454,0,0,0
MDIBL-habs_MDIBL_Dock_22G_2006-07-03T14:25:00UTC,MDIBL_Dock_22G_2006-07-03T14:25:00UTC,MDIBL_Dock_22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-07-03T14:25:00Z,2006-07-03T15:01:00Z,2006-07-04T03:59:59Z,18.5,14,Clear,0.254,NA,12,Waves,Low,In,3.6576000000000004,McDonnell Zephyr|Clixby Sherri,"Sediment in sample|50+ jellyfish in water, much sediment.",31,8,8.4,8.2,NA,NA,NA,NA,3.49,Tow,0.5,3,NA,NA,NA,NA,0,0,0.8571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523,0,0,0,0,0,0,0.047619047619047616,0,0,0
MDIBL-habs_Anchorage_Alpha_22A_2006-07-06T03:59:59UTC,Anchorage_Alpha_22A_2006-07-06T03:59:59UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-07-06T03:59:59Z,2006-07-05T16:26:00Z,2006-07-06T03:59:59Z,20.5,12,Fog,0,NA,15,Ripple,Medium,Out,3.048,Disney Jane,"NA|Very foggy. Prop in gear. Some lobster gear close to ship, ship not centered in anchorage.",33,8.8,8.6,8.7,NA,NA,NA,NA,4.08,Tow,0.5,3.5,NA,NA,NA,NA,0.006802721088435374,0,0.9421768707482994,0,0.003401360544217687,0,0,0.01020408163265306,0,0.003401360544217687,0,0,0.003401360544217687,0,0,0,0,0,0,0,0,0,0,0.027210884353741496,0,0,0.003401360544217687
MDIBL-habs_Anchorage_Alpha_22A_2006-07-06T18:00:00UTC,Anchorage_Alpha_22A_2006-07-06T18:00:00UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-07-06T18:00:00Z,2006-07-06T05:19:00Z,2006-07-07T03:59:59Z,24,14.5,Partly Cloudy,0,NA,9,Ripple,Medium,In,0.6096,Disney Jane|Clixby Sherri|McDonnell Zephyr,"NA|Day after QM2 was here, disturbing substrate with anchor chain out to absorb shock of waves.",33,9.8,9.8,9.8,NA,NA,NA,NA,6.05,Tow,0.5,5.5,NA,NA,NA,NA,0.010869565217391304,0.002717391304347826,0.9592391304347826,0,0,0.002717391304347826,0,0,0,0.008152173913043478,0,0,0.002717391304347826,0,0,0,0,0.002717391304347826,0,0,0,0,0.008152173913043478,0.002717391304347826,0,0,0
MDIBL-habs_SWH_Beals_21A_2006-07-07T16:30:00UTC,SWH_Beals_21A_2006-07-07T16:30:00UTC,SWH_Beals_21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-07-07T16:30:00Z,2006-07-07T06:13:00Z,2006-07-08T03:59:59Z,24,14,Clear,0,NA,1,Ripple,None,Out,3.048,Burne Bonnie,"NA|Oil on water, secchi hit bottom.",33,8.4,NA,8.4,NA,NA,NA,NA,3.67,Tow,0.5,3,NA,NA,NA,NA,0,0,0.8068965517241379,0.020689655172413793,0.034482758620689655,0,0.006896551724137931,0.006896551724137931,0,0.013793103448275862,0,0,0,0.006896551724137931,0.07586206896551724,0,0,0,0,0,0,0,0,0,0.013793103448275862,0.006896551724137931,0.006896551724137931
MDIBL-habs_Bernard_21B_2006-07-07T16:00:00UTC,Bernard_21B_2006-07-07T16:00:00UTC,Bernard_21B,EPSG:4326 WGS84,44.24062188,-68.35163709,US,15,2006-07-07T16:00:00Z,2006-07-07T06:13:00Z,2006-07-08T03:59:59Z,28,14,Clear,0,NA,3,Ripple,Medium,Out,2.7432000000000003,Burne Bonnie|Crossman-Turner Tammy,"NA|Boat came in while towing, churned the water",NA,8.2,NA,8.2,NA,NA,NA,NA,NA,Tow,0.5,NA,NA,NA,NA,NA,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.0625,0.0625,0,0,0,0,0,0,0,0,0.25,0.0625
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-10T14:00:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-10T14:00:00UTC,Bar_Harbor_Town_Pier_22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-10T14:00:00Z,2006-07-10T08:42:00Z,2006-07-11T03:59:59Z,21,14,Clear,0,NA,0,Ripple,Medium,Out,2.1336,Macri Cheryl|McDonnell Zephyr,High DO|American Glory left a day early due to high wind potential. There was no wind.,32,10.2,10.2,10.2,NA,NA,NA,NA,3.76,Tow,0.5,3,NA,NA,NA,NA,0,0,0.9523809523809523,0,0,0,0,0,0,0,0,0,0,0,0.013605442176870748,0,0,0.02040816326530612,0,0,0,0,0,0,0.013605442176870748,0,0
MDIBL-habs_MDIBL_Dock_22G_2006-07-12T14:30:00UTC,MDIBL_Dock_22G_2006-07-12T14:30:00UTC,MDIBL_Dock_22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-07-12T14:30:00Z,2006-07-12T10:17:00Z,2006-07-13T03:59:59Z,24,15.5,Overcast,11.176,NA,0,Calm,None,In,1.524,COA|Disney Jane,"NA|NA",33,8.7,8.6,8.7,NA,NA,NA,NA,2.9,Tow,0.5,2.5,NA,NA,NA,NA,0.015151515151515152,0,0.9090909090909091,0,0,0,0,0.015151515151515152,0,0,0.015151515151515152,0,0,0,0.015151515151515152,0,0,0.015151515151515152,0,0,0,0,0,0,0,0,0.015151515151515152
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-17T14:00:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-17T14:00:00UTC,Bar_Harbor_Town_Pier_22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-17T14:00:00Z,2006-07-17T14:04:00Z,2006-07-18T03:59:59Z,21,14,Fog,0,NA,4,Ripple,None,In,0.3048,McDonnell Zephyr|Macri Cheryl,"NA|Sechi disk hit bottom",33,8.2,8,8.1,NA,NA,NA,NA,2.27,Tow,0.5,2,NA,NA,NA,NA,0,0,0.9122807017543859,0,0,0,0,0,0,0,0,0,0,0,0.03508771929824561,0,0.017543859649122806,0.03508771929824561,0,0,0,0,0,0,0,0,0
MDIBL-habs_MDIBL_Dock_22G_2006-07-19T13:24:00UTC,MDIBL_Dock_22G_2006-07-19T13:24:00UTC,MDIBL_Dock_22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-07-19T13:24:00Z,2006-07-19T16:12:00Z,2006-07-20T03:59:59Z,20.5,17,Partly Cloudy,21.843999999999998,NA,4,Ripple,Medium,Out,3.048,Gable-Richards Steve|McDonnell Zephyr|Macri Cheryl,"2 Alexandrium outside of views|Boat leaving, some foam.",32,7.8,7.2,7.5,NA,NA,NA,NA,3.2,Tow,0.5,2.7,NA,NA,NA,NA,0,0,0.28125,0,0,0,0,0.03125,0,0,0.0625,0,0,0,0.46875,0,0.0625,0.09375,0,0,0,0,0,0,0,0,0
MDIBL-habs_SWH_Beals_21A_2006-07-20T13:00:00UTC,SWH_Beals_21A_2006-07-20T13:00:00UTC,SWH_Beals_21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-07-20T13:00:00Z,2006-07-20T16:49:00Z,2006-07-21T03:59:59Z,21,14,Clear,21.843999999999998,NA,3,Ripple,Low,Out,2.7432000000000003,Burne Bonnie,"NA|secchi disk hit bottom, 2 boats filling gas tanks here.",NA,8.4,8.5,8.5,NA,NA,NA,NA,3.5,Tow,0.5,3,NA,NA,NA,NA,0,0.006622516556291391,0,0,0.013245033112582781,0,0,0.019867549668874173,0,0.006622516556291391,0.013245033112582781,0,0.019867549668874173,0,0.8410596026490066,0,0.019867549668874173,0.013245033112582781,0,0,0,0,0.046357615894039736,0,0,0,0
MDIBL-habs_Bass_Harbor_21B_2006-07-20T13:15:00UTC,Bass_Harbor_21B_2006-07-20T13:15:00UTC,Bass_Harbor_21B,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2006-07-20T13:15:00Z,2006-07-20T16:49:00Z,2006-07-21T03:59:59Z,22,15,Clear,21.843999999999998,NA,3,Ripple,Medium,Out,2.7432000000000003,Turner Tammy,"NA|slight oil slick. Small amount of boat traffic",NA,8.2,8.4,8.3,NA,NA,NA,NA,4.6,Tow,0.5,4,NA,NA,NA,NA,0.3611111111111111,0,0,0,0,0,0,0,0,0.05555555555555555,0.027777777777777776,0,0,0,0.5,0.027777777777777776,0,0,0,0,0,0,0,0,0,0,0.027777777777777776
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-25T17:45:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-25T17:45:00UTC,Bar_Harbor_Town_Pier_22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-25T17:45:00Z,2006-07-25T09:45:00Z,2006-07-26T03:59:59Z,24.5,15.5,Partly Cloudy,0,NA,10,Ripple,High,Out,2.4384,not_recorded,"NA|Lobster boat washed at site",33,8,8.2,8.1,NA,NA,NA,NA,4.01,Tow,0.5,3.5,NA,NA,NA,NA,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0.04,0,0,0,0.12
MDIBL-habs_MDIBL_Dock_22G_2006-07-26T13:22:00UTC,MDIBL_Dock_22G_2006-07-26T13:22:00UTC,MDIBL_Dock_22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-07-26T13:22:00Z,2006-07-26T10:45:00Z,2006-07-27T03:59:59Z,19,14.5,Clear,0,NA,2,Calm,None,In,1.2192,McDonnell Zephyr,"NA|NA",NA,7.2,7.6,7.4,NA,NA,NA,NA,4.12,Tow,0.5,3.62,NA,NA,NA,NA,0,0,0,0,0,0,0,0.4482758620689655,0,0.034482758620689655,0,0,0,0,0.3793103448275862,0,0,0,0,0,0,0,0.06896551724137931,0,0,0,0.06896551724137931
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-07-31T14:00:00UTC,Bar_Harbor_Town_Pier_22D_2006-07-31T14:00:00UTC,Bar_Harbor_Town_Pier_22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-07-31T14:00:00Z,2006-07-31T13:30:00Z,2006-08-01T03:59:59Z,21,18,Clear,0,NA,1,Calm,Medium,In,0.3048,Disney Jane,"NA|Chlorine smell, oil on water, Emily Catherine docked, 3 other large boats.",31,7.2,7.4,7.3,5.3,4.7,5,2.3,2.84,Tow,0.5,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
MDIBL-habs_MDIBL_Dock_22G_2006-08-02T13:50:00UTC,MDIBL_Dock_22G_2006-08-02T13:50:00UTC,MDIBL_Dock_22G,EPSG:4326 WGS84,44.39152,-68.192764,US,5,2006-08-02T13:50:00Z,2006-08-03T03:59:59Z,2006-08-03T03:59:59Z,26,17,Overcast,0,NA,3,Ripple,Low,NA,NA,not_recorded,"NA|Seaweed.",NA,8.2,8.4,8.3,NA,NA,NA,NA,2.72,Tow,0.5,2.22,NA,NA,NA,NA,0,0,0,0,0.1,0.1,0,0.4,0,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-08-14T11:15:00UTC,Bar_Harbor_Town_Pier_22D_2006-08-14T11:15:00UTC,Bar_Harbor_Town_Pier_22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-08-14T11:15:00Z,2006-08-14T13:12:00Z,2006-08-14T06:59:00Z,16.5,12.5,Clear,0,NA,15,Ripple,None,Out,3.3528000000000002,Van Gorder Jake,"NA|Transparency hit bottom. Small lobster boat loaded up-took off",32,6.2,6.3,6.25,NA,NA,NA,NA,2.95,Tow,0.5,2,NA,NA,NA,NA,0,0,0.4666666666666667,0,0.06666666666666667,0,0,0,0,0.06666666666666667,0.03333333333333333,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0
MDIBL-habs_Anchorage_Alpha_22A_2006-09-13T15:30:00UTC,Anchorage_Alpha_22A_2006-09-13T15:30:00UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-09-13T15:30:00Z,2006-09-13T14:20:00Z,2006-09-14T03:59:59Z,17,13,Clear,0,NA,9,Ripple,Medium,In,0.6096,McDonnell Zephyr,No BOD-on kayaking trip|Norwegian Dawn,NA,7.6,8,7.8,NA,NA,NA,NA,NA,Tow,0.5,4.92,NA,NA,NA,NA,0,0,0.19753086419753085,0,0.01646090534979424,0,0.00823045267489712,0.024691358024691357,0,0.0205761316872428,0,0,0,0,0.7119341563786008,0,0.012345679012345678,0,0,0,0,0,0.00411522633744856,0.00411522633744856,0,0,0
MDIBL-habs_Anchorage_Alpha_22A_2006-09-26T14:53:00UTC,Anchorage_Alpha_22A_2006-09-26T14:53:00UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-09-26T14:53:00Z,2006-09-26T11:35:00Z,2006-09-27T03:59:59Z,16.5,12,Clear,0,NA,15,Ripple,High,In,1.524,CEHL,"BOD bottles accidentally dumped, new battery needed for chlorine meter.|Tow net didn't sink",34,NA,NA,6.1,NA,NA,NA,NA,5.72,Tow,0.5,1,NA,NA,NA,NA,0,0,0.12903225806451613,0,0.12258064516129032,0.01935483870967742,0.03225806451612903,0.11612903225806452,0,0.0064516129032258064,0.1870967741935484,0,0.0064516129032258064,0,0.3096774193548387,0,0.012903225806451613,0,0,0,0,0,0,0.025806451612903226,0.025806451612903226,0,0.0064516129032258064
MDIBL-habs_Anchorage_Alpha_22A_2006-10-03T15:11:00UTC,Anchorage_Alpha_22A_2006-10-03T15:11:00UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-03T15:11:00Z,2006-10-03T05:32:00Z,2006-10-04T03:59:59Z,15,12,Clear,4.064,NA,8,Calm,Medium,NA,3.3528000000000002,CEHL,"NA|85-90 feet anchorage without ship present",35,7.2,8,7.8,NA,NA,NA,NA,6.45,Tow,0.5,6,NA,NA,NA,NA,0,0.008064516129032258,0.008064516129032258,0,0.016129032258064516,0.024193548387096774,0,0.07258064516129033,0,0.016129032258064516,0.1532258064516129,0,0,0,0.5161290322580645,0,0,0,0,0,0,0,0,0,0,0.06451612903225806,0.12096774193548387
MDIBL-habs_Anchorage_Alpha_22A_2006-10-09T13:30:00UTC,Anchorage_Alpha_22A_2006-10-09T13:30:00UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-09T13:30:00Z,2006-10-09T10:39:00Z,2006-10-10T03:59:59Z,18,12,Clear,0,NA,1,Calm,Low,In,0.9144000000000001,MCLE,A lot of harpacticoid zooplankton.  We sampled 500 yards from the ship.  There were far fewer harpacticoids at this site.|Queen Mary,35,6.8,6.9,6.85,NA,NA,NA,NA,6.5,Tow,0.5,6,NA,NA,NA,NA,0,0,0.015037593984962405,0,0.13533834586466165,0.022556390977443608,0.022556390977443608,0.08270676691729323,0,0.007518796992481203,0.23308270676691728,0,0,0,0.22556390977443608,0,0.015037593984962405,0,0,0,0,0,0,0,0,0.10526315789473684,0.13533834586466165
MDIBL-habs_Anchorage_Alpha_22A_2006-10-13T15:45:00UTC,Anchorage_Alpha_22A_2006-10-13T15:45:00UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-13T15:45:00Z,2006-10-14T03:59:59Z,2006-10-14T03:59:59Z,12,12,Clear,0,NA,8,Ripple,High,In,0.6096,McDonnell Zephyr,"A phytoplankton that we couldn't identify, it was a box chain.|Maasdam in, one dead harpacticoid, but no others.",35,7,7.5,7.25,NA,NA,NA,NA,5.5,Tow,0.5,5.27,NA,NA,NA,NA,0,0,0.011494252873563218,0,0,0,0,0.05747126436781609,0,0.011494252873563218,0.1839080459770115,0,0,0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.6666666666666666
MDIBL-habs_Bernard_21B_2006-10-19T17:22:00UTC,Bernard_21B_2006-10-19T17:22:00UTC,Bernard_21B,EPSG:4326 WGS84,44.24062188,-68.35163709,US,15,2006-10-19T17:22:00Z,2006-10-19T19:33:00Z,2006-10-20T03:59:59Z,17.5,13,Overcast,0,NA,3,Ripple,Medium,NA,NA,Cunningham Sam,"The sample was filled with harpacticoids and that was something we thought had to do with the Queen Mary 2 in Bar Harbor, its anchor might be hitting the bottom and releasing them into the water column, but the Queen Mary wasn’t in Bernard.|Seaweed everywhere, a whitish film was on water surface, came out in wave away from shore. The water was a dark brown color.",33,7.8,8,7.9,NA,NA,NA,NA,NA,Tow,0.5,5.3,NA,NA,NA,NA,0,0,0.041666666666666664,0,0,0,0.041666666666666664,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0.6875,0,0,0.041666666666666664
MDIBL-habs_SWH_Dysarts_21A_2006-10-20T12:50:00UTC,SWH_Dysarts_21A_2006-10-20T12:50:00UTC,SWH_Dysarts_21A,EPSG:4326 WGS84,44.27415296,-68.32196911,US,70,2006-10-20T12:50:00Z,2006-10-20T07:50:00Z,2006-10-21T03:59:59Z,14,11,Drizzle,0.508,NA,12,Ripple,Low,In,1.8288000000000002,Disney Jane,"NA|Lots of boats present in the harbor.",35,6.8,7,6.9,NA,NA,NA,NA,4.44,Tow,0.5,3,NA,NA,NA,NA,0,0,0,0,0.03125,0,0.03125,0,0.125,0,0.625,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.0625,0.0625
MDIBL-habs_Anchorage_Alpha_22A_2006-10-20T15:30:00UTC,Anchorage_Alpha_22A_2006-10-20T15:30:00UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-20T15:30:00Z,2006-10-21T03:59:59Z,2006-10-21T03:59:59Z,12,8.5,Drizzle,1.016,NA,14,Ripple,Low,Out,2.4384,McDonnell Zephyr,A lot of harpacticoid zooplankton|No ship in anchorage.  There had been large ships in for the past 7 days in a row.,NA,NA,NA,NA,NA,NA,NA,NA,6.45,Tow,0.5,7.1,NA,NA,NA,NA,0,0,0,0,0,0.009852216748768473,0.029556650246305417,0.059113300492610835,0.009852216748768473,0.019704433497536946,0.5320197044334976,0,0.009852216748768473,0,0.10837438423645321,0,0,0,0,0,0,0,0,0,0,0.11822660098522167,0.10344827586206896
MDIBL-habs_Anchorage_Alpha_22A_2006-10-24T15:20:00UTC,Anchorage_Alpha_22A_2006-10-24T15:20:00UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-10-24T15:20:00Z,2006-10-24T10:30:00Z,2006-10-25T03:59:59Z,8,11,Overcast,28.448,NA,10,Whitecaps,Medium,In,1.8288000000000002,McDonnell Zephyr,"A lot of harpacticoid zooplankton|Star Princess was in the anchorage.  There was a strong sulphurous odor in the air.  There was a steady stream of tenders back and forth.  The stern thrusters, used for side propulsion, created a swirl of water.  Herring were leaping and gulls eating.",35,7.5,8,7.75,NA,NA,NA,NA,5.33,Tow,0.5,4,NA,NA,NA,NA,0,0,0,0,0.016,0,0.004,0.04,0,0.008,0.86,0,0,0,0,0,0,0.004,0,0,0,0,0.004,0,0,0,0.064
MDIBL-habs_SWH_Beals_21A_2006-10-26T17:16:00UTC,SWH_Beals_21A_2006-10-26T17:16:00UTC,SWH_Beals_21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-10-26T17:16:00Z,2006-10-26T11:42:00Z,2006-10-26T17:52:00Z,9.5,11,Clear,0,NA,8.5,Ripple,Low,In,NA,Cunningham Sam,"NA|NA",35,8.2,8.4,8.3,NA,NA,NA,NA,6.8,Tow,0.5,6.5,NA,NA,NA,NA,0,0,0,0,0.030303030303030304,0,0,0,0,0,0,0,0.09090909090909091,0,0.8181818181818182,0,0.030303030303030304,0,0,0,0,0,0,0.030303030303030304,0,0,0
MDIBL-habs_Bass_Harbor_21B_2006-10-27T12:55:00UTC,Bass_Harbor_21B_2006-10-27T12:55:00UTC,Bass_Harbor_21B,EPSG:4326 WGS84,44.2347384,-68.34908401,US,200,2006-10-27T12:55:00Z,2006-10-27T11:59:00Z,2006-10-28T03:59:59Z,10,10,Clear,0,NA,1.5,Ripple,Medium,NA,0.6096,Beauliem Sean,We noticed that D.O. used 8 drops of acid and iodide and sulfate and starch.|NA,34,10,13,11.5,NA,NA,NA,NA,3.4,Tow,0.5,3,NA,NA,NA,NA,0,0,0,0.1111111111111111,0.05555555555555555,0,0,0,0,0,0.7777777777777778,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
MDIBL-habs_Anchorage_Alpha_22A_2006-11-01T16:40:00UTC,Anchorage_Alpha_22A_2006-11-01T16:40:00UTC,Anchorage_Alpha_22A,EPSG:4326 WGS84,44.39145975,-68.19188395,US,450,2006-11-01T16:40:00Z,2006-11-01T17:06:00Z,2006-11-02T04:59:59Z,14,10,Clear,0.508,NA,5,Ripple,Low,In,2.4384,Weber C.,Harpacticoids in all views|Star Princess was in port.,34,7.8,8.2,8,NA,NA,NA,NA,5.12,Tow,0.5,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0.5151515151515151,0,0,0.3939393939393939,0,0.030303030303030304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06060606060606061
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-11-03T15:40:00UTC,Bar_Harbor_Town_Pier_22D_2006-11-03T15:40:00UTC,Bar_Harbor_Town_Pier_22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-11-03T15:40:00Z,2006-11-03T07:25:00Z,2006-11-04T04:59:59Z,NA,9.5,Clear,0,NA,17.5,Whitecaps,Medium,Out,3.048,Emerson Josh,two Harpacticoids|Algae covered barge through study area.,36,7.7,7.2,7.5,NA,NA,NA,NA,4.41,Tow,0.5,4,NA,NA,NA,NA,0,0,0.15151515151515152,0,0.06060606060606061,0,0,0.12121212121212122,0,0,0.42424242424242425,0,0.030303030303030304,0,0.030303030303030304,0,0.06060606060606061,0,0,0,0,0,0,0.030303030303030304,0,0.09090909090909091,0
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2006-11-07T16:50:00UTC,Bar_Harbor_Town_Pier_22D_2006-11-07T16:50:00UTC,Bar_Harbor_Town_Pier_22D,EPSG:4326 WGS84,44.402771,-68.202588,US,5,2006-11-07T16:50:00Z,2006-11-07T10:33:00Z,2006-11-08T04:59:59Z,13.75,9.5,Overcast,0,NA,5,Ripple,Medium,Out,2.1336,Swan Samm,"Full moon could be influencing something. Two harpacticoid zooplankton.|Full Moon. Very high tide, gross oil and other things, after big boat goes by along with water.",34,7.7,7.6,7.65,NA,NA,NA,NA,NA,Tow,0.5,3,NA,NA,NA,NA,0,0,0,0,0.08333333333333333,0,0.20833333333333334,0.25,0,0,0.2916666666666667,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0
MDIBL-habs_SWH_Beals_21A_2006-11-15T14:00:00UTC,SWH_Beals_21A_2006-11-15T14:00:00UTC,SWH_Beals_21A,EPSG:4326 WGS84,44.2749688,-68.31374237,US,10,2006-11-15T14:00:00Z,2006-11-15T17:50:00Z,2006-11-16T04:59:59Z,13,10,Overcast,0.254,NA,4.75,Ripple,NA,Out,0.9144000000000001,Sun Gaia|Benson Holly,"NA|Boats left, Boats sitting flags blowing, oil slicks in the water.",32,8,8,8,NA,NA,NA,NA,5.4,Tow,0.5,4.55,NA,NA,NA,NA,0,0,0,0,0.0392156862745098,0,0.0196078431372549,0,0,0.0196078431372549,0.0392156862745098,0,0.0196078431372549,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0.058823529411764705,0.7450980392156863,0.0392156862745098
